step,center_y,center_x,size
84,63.5,63.5,16384
85,63.5,63.5,16384
86,63.5,63.5,16384
87,63.5,63.5,16384
88,63.5,63.5,16384
89,63.5,63.5,16384
90,63.5,63.5,16384
91,63.5,63.5,16384
92,63.5,63.5,16384
93,63.5,63.5,16384
94,63.5,63.5,16384
95,63.5,63.5,16384
96,63.5,63.5,16384
97,63.5,63.5,16384
98,63.5,63.5,16384
99,63.5,63.5,16384
100,63.5,63.5,16384
101,63.5,63.5,16384
102,63.5,63.5,16384
103,63.5,63.5,16384
104,63.5,63.5,16384
105,63.5,63.5,16384
106,63.5,63.5,16384
107,63.5,63.5,16384
108,63.5,63.5,16384
109,63.5,63.5,16384
110,63.5,63.5,16384
111,63.5,63.5,16384
112,63.5,63.5,16384
113,63.5,63.5,16384
114,63.5,63.5,16384
115,63.5,63.5,16384
116,63.5,63.5,16384
117,63.5,63.5,16384
118,63.5,63.5,16384
119,63.5,63.5,16384
120,63.5,63.5,16384
121,63.5,63.5,16384
122,63.5,63.5,16384
123,63.5,63.5,16384
124,63.5,63.5,16384
125,63.5,63.5,16384
126,63.5,63.5,16384
127,63.5,63.5,16384
128,63.5,63.5,16384
129,63.5,63.5,16384
130,63.5,63.5,16384
131,63.5,63.5,16384
132,63.5,63.5,16384
133,63.5,63.5,16384
134,63.5,63.5,16384
135,63.5,63.5,16384
136,63.5,63.5,16384
137,63.5,63.5,16384
138,63.5,63.5,16384
139,63.5,63.5,16384
140,63.5,63.5,16384
141,63.5,63.5,16384
142,63.5,63.5,16384
143,63.5,63.5,16384
144,63.5,63.5,16384
145,63.5,63.5,16384
146,63.5,63.5,16384
147,63.5,63.5,16384
148,63.5,63.5,16384
149,63.5,63.5,16384
150,63.5,63.5,16384
151,63.5,63.5,16384
152,63.5,63.5,16384
153,63.5,63.5,16384
154,63.5,63.5,16384
155,63.5,63.5,16384
156,63.5,63.5,16384
157,63.5,63.5,16384
158,63.5,63.5,16384
159,63.5,63.5,16384
160,63.5,63.5,16384
161,63.5,63.5,16384
162,63.5,63.5,16384
163,63.5,63.5,16384
164,63.5,63.5,16384
165,63.5,63.5,16384
166,63.5,63.5,16384
167,63.5,63.5,16384
168,63.5,63.5,16384
169,63.5,63.5,16384
170,63.5,63.5,16384
171,63.5,63.5,16384
172,63.5,63.5,16384
173,63.5,63.5,16384
174,63.5,63.5,16384
175,63.5,63.5,16384
176,63.5,63.5,16384
177,63.5,63.5,16384
178,63.5,63.5,16384
179,63.5,63.5,16384
180,63.5,63.5,16384
181,63.5,63.5,16384
182,63.5,63.5,16384
183,63.5,63.5,16384
184,63.5,63.5,16384
185,63.5,63.5,16384
186,63.5,63.5,16384
187,63.5,63.5,16384
188,63.5,63.5,16384
189,63.5,63.5,16384
190,63.5,63.5,16384
191,63.5,63.5,16384
192,63.5,63.5,16384
193,63.5,63.5,16384
194,63.5,63.5,16384
195,63.5,63.5,16384
196,63.5,63.5,16384
197,63.5,63.5,16384
198,63.5,63.5,16384
199,63.5,63.5,16384
200,63.5,63.5,16384
201,63.5,63.5,16384
202,63.5,63.5,16384
203,63.5,63.5,16384
204,63.5,63.5,16384
205,63.5,63.5,16384
206,63.5,63.5,16384
207,63.5,63.5,16384
208,63.5,63.5,16384
209,63.5,63.5,16384
210,63.5,63.5,16384
211,63.5,63.5,16384
212,63.5,63.5,16384
213,63.5,63.5,16384
214,63.5,63.5,16384
215,63.5,63.5,16384
216,63.5,63.5,16384
217,63.5,63.5,16384
218,63.5,63.5,16384
219,63.5,63.5,16384
220,63.5,63.5,16384
221,63.5,63.5,16384
222,63.5,63.5,16384
223,63.5,63.5,16384
224,63.5,63.5,16384
225,63.5,63.5,16384
226,63.5,63.5,16384
227,63.5,63.5,16384
228,63.5,63.5,16384
229,63.5,63.5,16384
230,63.5,63.5,16384
231,63.5,63.5,16384
232,63.5,63.5,16384
233,63.5,63.5,16384
234,63.5,63.5,16384
235,63.5,63.5,16384
236,63.5,63.5,16384
237,63.5,63.5,16384
238,63.5,63.5,16384
239,63.5,63.5,16384
240,63.5,63.5,16384
241,63.5,63.5,16384
242,63.5,63.5,16384
243,63.5,63.5,16384
244,63.5,63.5,16384
245,63.5,63.5,16384
246,63.5,63.5,16384
247,63.5,63.5,16384
248,63.5,63.5,16384
249,63.5,63.5,16384
250,63.5,63.5,16384
251,63.5,63.5,16384
252,63.5,63.5,16384
253,63.5,63.5,16384
254,63.5,63.5,16384
255,63.5,63.5,16384
256,63.5,63.5,16384
257,63.5,63.5,16384
258,63.5,63.5,16384
259,63.5,63.5,16384
260,63.5,63.5,16384
261,63.5,63.5,16384
262,63.5,63.5,16384
263,63.5,63.5,16384
264,63.5,63.5,16384
265,63.5,63.5,16384
266,63.5,63.5,16384
267,63.5,63.5,16384
268,63.5,63.5,16384
269,63.5,63.5,16384
270,63.5,63.5,16384
271,63.5,63.5,16384
272,63.5,63.5,16384
273,63.5,63.5,16384
274,63.5,63.5,16384
275,63.5,63.5,16384
276,63.5,63.5,16384
277,63.5,63.5,16384
278,63.5,63.5,16384
279,63.5,63.5,16384
280,63.5,63.5,16384
281,63.5,63.5,16384
282,63.5,63.5,16384
283,63.5,63.5,16384
284,63.5,63.5,16384
285,63.5,63.5,16384
286,63.5,63.5,16384
287,63.5,63.5,16384
288,63.5,63.5,16384
289,63.5,63.5,16384
290,63.5,63.5,16384
291,63.5,63.5,16384
292,63.5,63.5,16384
293,63.5,63.5,16384
294,63.5,63.5,16384
295,63.5,63.5,16384
296,63.5,63.5,16384
297,63.5,63.5,16384
298,63.5,63.5,16384
299,63.5,63.5,16384
300,63.5,63.5,16384
301,63.5,63.5,16384
302,63.5,63.5,16384
303,63.5,63.5,16384
304,63.5,63.5,16384
305,63.5,63.5,16384
306,63.5,63.5,16384
307,63.5,63.5,16384
308,63.5,63.5,16384
309,63.5,63.5,16384
310,63.5,63.5,16384
311,63.5,63.5,16384
312,63.5,63.5,16384
313,63.5,63.5,16384
314,63.5,63.5,16384
315,63.5,63.5,16384
316,63.5,63.5,16384
317,63.5,63.5,16384
318,63.5,63.5,16384
319,63.5,63.5,16384
320,63.5,63.5,16384
321,63.5,63.5,16384
322,63.5,63.5,16384
323,63.5,63.5,16384
324,63.5,63.5,16384
325,63.5,63.5,16384
326,63.5,63.5,16384
327,63.5,63.5,16384
328,63.5,63.5,16384
329,63.5,63.5,16384
330,63.5,63.5,16384
331,63.5,63.5,16384
332,63.5,63.5,16384
333,63.5,63.5,16384
334,63.5,63.5,16384
335,63.5,63.5,16384
336,63.5,63.5,16384
337,63.5,63.5,16384
338,63.5,63.5,16384
339,63.5,63.5,16384
340,63.5,63.5,16384
341,63.5,63.5,16384
342,63.5,63.5,16384
343,63.5,63.5,16384
344,63.5,63.5,16384
345,63.5,63.5,16384
346,63.5,63.5,16384
347,63.5,63.5,16384
348,63.5,63.5,16384
349,63.5,63.5,16384
350,63.5,63.5,16384
351,63.5,63.5,16384
352,63.5,63.5,16384
353,63.5,63.5,16384
354,63.5,63.5,16384
355,63.5,63.5,16384
356,63.5,63.5,16384
357,63.5,63.5,16384
358,63.5,63.5,16384
359,63.5,63.5,16384
360,63.5,63.5,16384
361,63.5,63.5,16384
362,63.5,63.5,16384
363,63.5,63.5,16384
364,63.5,63.5,16384
365,63.5,63.5,16384
366,63.5,63.5,16384
367,63.5,63.5,16384
368,63.5,63.5,16384
369,63.5,63.5,16384
370,63.5,63.5,16384
371,63.5,63.5,16384
372,63.5,63.5,16384
373,63.5,63.5,16384
374,63.5,63.5,16384
375,63.5,63.5,16384
376,63.5,63.5,16384
377,63.5,63.5,16384
378,63.5,63.5,16384
379,63.5,63.5,16384
380,63.5,63.5,16384
381,63.5,63.5,16384
382,63.5,63.5,16384
383,63.5,63.5,16384
384,63.5,63.5,16384
385,63.5,63.5,16384
386,63.5,63.5,16384
387,63.5,63.5,16384
388,63.5,63.5,16384
389,63.5,63.5,16384
390,63.5,63.5,16384
391,63.5,63.5,16384
392,63.5,63.5,16384
393,63.5,63.5,16384
394,63.5,63.5,16384
395,63.5,63.5,16384
396,63.5,63.5,16384
397,63.5,63.5,16384
398,63.5,63.5,16384
399,63.5,63.5,16384
400,63.5,63.5,16384
401,63.5,63.5,16384
402,63.5,63.5,16384
403,63.5,63.5,16384
404,63.5,63.5,16384
405,63.5,63.5,16384
406,63.5,63.5,16384
407,63.5,63.5,16384
408,63.5,63.5,16384
409,63.5,63.5,16384
410,63.5,63.5,16384
411,63.5,63.5,16384
412,63.5,63.5,16384
413,63.5,63.5,16384
414,63.5,63.5,16384
415,63.5,63.5,16384
416,63.5,63.5,16384
417,63.5,63.5,16384
418,63.5,63.5,16384
419,63.5,63.5,16384
420,63.5,63.5,16384
421,63.5,63.5,16384
422,63.5,63.5,16384
423,63.5,63.5,16384
424,63.5,63.5,16384
425,63.5,63.5,16384
426,63.5,63.5,16384
427,63.5,63.5,16384
428,63.5,63.5,16384
429,63.5,63.5,16384
430,63.5,63.5,16384
431,63.5,63.5,16384
432,63.5,63.5,16384
433,63.5,63.5,16384
434,63.5,63.5,16384
435,63.5,63.5,16384
436,63.5,63.5,16384
437,63.5,63.5,16384
438,63.5,63.5,16384
439,63.5,63.5,16384
440,63.5,63.5,16384
441,63.5,63.5,16384
442,63.5,63.5,16384
443,63.5,63.5,16384
444,63.5,63.5,16384
445,63.5,63.5,16384
446,63.5,63.5,16384
447,63.5,63.5,16384
448,63.5,63.5,16384
449,63.5,63.5,16384
450,63.5,63.5,16384
451,63.5,63.5,16384
452,63.5,63.5,16384
453,63.5,63.5,16384
454,63.5,63.5,16384
455,63.5,63.5,16384
456,63.5,63.5,16384
457,63.5,63.5,16384
458,63.5,63.5,16384
459,63.5,63.5,16384
460,63.5,63.5,16384
461,63.5,63.5,16384
462,63.5,63.5,16384
463,63.5,63.5,16384
464,63.5,63.5,16384
465,63.5,63.5,16384
466,63.5,63.5,16384
467,63.5,63.5,16384
468,63.5,63.5,16384
469,63.5,63.5,16384
470,63.5,63.5,16384
471,63.5,63.5,16384
472,63.5,63.5,16384
473,63.5,63.5,16384
474,63.5,63.5,16384
475,63.5,63.5,16384
476,63.5,63.5,16384
477,63.5,63.5,16384
478,63.5,63.5,16384
479,63.5,63.5,16384
480,63.5,63.5,16384
481,63.5,63.5,16384
482,63.5,63.5,16384
483,63.5,63.5,16384
484,63.5,63.5,16384
485,63.5,63.5,16384
486,63.5,63.5,16384
487,63.5,63.5,16384
488,63.5,63.5,16384
489,63.5,63.5,16384
490,63.5,63.5,16384
491,63.5,63.5,16384
492,63.5,63.5,16384
493,63.5,63.5,16384
494,63.5,63.5,16384
495,63.5,63.5,16384
496,63.5,63.5,16384
497,63.5,63.5,16384
498,63.5,63.5,16384
499,63.5,63.5,16384
500,63.5,63.5,16384
501,63.5,63.5,16384
502,63.5,63.5,16384
503,63.5,63.5,16384
504,63.5,63.5,16384
505,63.5,63.5,16384
506,63.5,63.5,16384
507,63.5,63.5,16384
508,63.5,63.5,16384
509,63.5,63.5,16384
510,63.5,63.5,16384
511,63.5,63.5,16384
512,63.5,63.5,16384
513,63.5,63.5,16384
514,63.5,63.5,16384
515,63.5,63.5,16384
516,63.5,63.5,16384
517,63.5,63.5,16384
518,63.5,63.5,16384
519,63.5,63.5,16384
520,63.5,63.5,16384
521,63.5,63.5,16384
522,63.5,63.5,16384
523,63.5,63.5,16384
524,63.5,63.5,16384
525,63.5,63.5,16384
526,63.5,63.5,16384
527,63.5,63.5,16384
528,63.5,63.5,16384
529,63.5,63.5,16384
530,63.5,63.5,16384
531,63.5,63.5,16384
532,63.5,63.5,16384
533,63.5,63.5,16384
534,63.5,63.5,16384
535,63.5,63.5,16384
536,63.5,63.5,16384
537,63.5,63.5,16384
538,63.5,63.5,16384
539,63.5,63.5,16384
540,63.5,63.5,16384
541,63.5,63.5,16384
542,63.5,63.5,16384
543,63.5,63.5,16384
544,63.5,63.5,16384
545,63.5,63.5,16384
546,63.5,63.5,16384
547,63.5,63.5,16384
548,63.5,63.5,16384
549,63.5,63.5,16384
550,63.5,63.5,16384
551,63.5,63.5,16384
552,63.5,63.5,16384
553,63.5,63.5,16384
554,63.5,63.5,16384
555,63.5,63.5,16384
556,63.5,63.5,16384
557,63.5,63.5,16384
558,63.5,63.5,16384
559,63.5,63.5,16384
560,63.5,63.5,16384
561,63.5,63.5,16384
562,63.5,63.5,16384
563,63.5,63.5,16384
564,63.5,63.5,16384
565,63.5,63.5,16384
566,63.5,63.5,16384
567,63.5,63.5,16384
568,63.5,63.5,16384
569,63.5,63.5,16384
570,63.5,63.5,16384
571,63.5,63.5,16384
572,63.5,63.5,16384
573,63.5,63.5,16384
574,63.5,63.5,16384
575,63.5,63.5,16384
576,63.5,63.5,16384
577,63.5,63.5,16384
578,63.5,63.5,16384
579,63.5,63.5,16384
580,63.5,63.5,16384
581,63.5,63.5,16384
582,63.5,63.5,16384
583,63.5,63.5,16384
584,63.5,63.5,16384
585,63.5,63.5,16384
586,63.5,63.5,16384
587,63.5,63.5,16384
588,63.5,63.5,16384
589,63.5,63.5,16384
590,63.5,63.5,16384
591,63.5,63.5,16384
592,63.5,63.5,16384
593,63.5,63.5,16384
594,63.5,63.5,16384
595,63.5,63.5,16384
596,63.5,63.5,16384
597,63.5,63.5,16384
598,63.5,63.5,16384
599,63.5,63.5,16384
600,63.5,63.5,16384
601,63.5,63.5,16384
602,63.5,63.5,16384
603,63.5,63.5,16384
604,63.5,63.5,16384
605,63.5,63.5,16384
606,63.5,63.5,16384
607,63.5,63.5,16384
608,63.5,63.5,16384
609,63.5,63.5,16384
610,63.5,63.5,16384
611,63.5,63.5,16384
612,63.5,63.5,16384
613,63.5,63.5,16384
614,63.5,63.5,16384
615,63.5,63.5,16384
616,63.5,63.5,16384
617,63.5,63.5,16384
618,63.5,63.5,16384
619,63.5,63.5,16384
620,63.5,63.5,16384
621,63.5,63.5,16384
622,63.5,63.5,16384
623,63.5,63.5,16384
624,63.5,63.5,16384
625,63.5,63.5,16384
626,63.5,63.5,16384
627,63.5,63.5,16384
628,63.5,63.5,16384
629,63.5,63.5,16384
630,63.5,63.5,16384
631,63.5,63.5,16384
632,63.5,63.5,16384
633,63.5,63.5,16384
634,63.5,63.5,16384
635,63.5,63.5,16384
636,63.5,63.5,16384
637,63.5,63.5,16384
638,63.5,63.5,16384
639,63.5,63.5,16384
640,63.5,63.5,16384
641,63.5,63.5,16384
642,63.5,63.5,16384
643,63.5,63.5,16384
644,63.5,63.5,16384
645,63.5,63.5,16384
646,63.5,63.5,16384
647,63.5,63.5,16384
648,63.5,63.5,16384
649,63.5,63.5,16384
650,63.5,63.5,16384
651,63.5,63.5,16384
652,63.5,63.5,16384
653,63.5,63.5,16384
654,63.5,63.5,16384
655,63.5,63.5,16384
656,63.5,63.5,16384
657,63.5,63.5,16384
658,63.5,63.5,16384
659,63.5,63.5,16384
660,63.5,63.5,16384
661,63.5,63.5,16384
662,63.5,63.5,16384
663,63.5,63.5,16384
664,63.5,63.5,16384
665,63.5,63.5,16384
666,63.5,63.5,16384
667,63.5,63.5,16384
668,63.5,63.5,16384
669,63.5,63.5,16384
670,63.5,63.5,16384
671,63.5,63.5,16384
672,63.5,63.5,16384
673,63.5,63.5,16384
674,63.5,63.5,16384
675,63.5,63.5,16384
676,63.5,63.5,16384
677,63.5,63.5,16384
678,63.5,63.5,16384
679,63.5,63.5,16384
680,63.5,63.5,16384
681,63.5,63.5,16384
682,63.5,63.5,16384
683,63.5,63.5,16384
684,63.5,63.5,16384
685,63.5,63.5,16384
686,63.5,63.5,16384
687,63.5,63.5,16384
688,63.5,63.5,16384
689,63.5,63.5,16384
690,63.5,63.5,16384
691,63.5,63.5,16384
692,63.5,63.5,16384
693,63.5,63.5,16384
694,63.5,63.5,16384
695,63.5,63.5,16384
696,63.5,63.5,16384
697,63.5,63.5,16384
698,63.5,63.5,16384
699,63.5,63.5,16384
700,63.5,63.5,16384
701,63.5,63.5,16384
702,63.5,63.5,16384
703,63.5,63.5,16384
704,63.5,63.5,16384
705,63.5,63.5,16384
706,63.5,63.5,16384
707,63.5,63.5,16384
708,63.5,63.5,16384
709,63.5,63.5,16384
710,63.5,63.5,16384
711,63.5,63.5,16384
712,63.5,63.5,16384
713,63.5,63.5,16384
714,63.5,63.5,16384
715,63.5,63.5,16384
716,63.5,63.5,16384
717,63.5,63.5,16384
718,63.5,63.5,16384
719,63.5,63.5,16384
720,63.5,63.5,16384
721,63.5,63.5,16384
722,63.5,63.5,16384
723,63.5,63.5,16384
724,63.5,63.5,16384
725,63.5,63.5,16384
726,63.5,63.5,16384
727,63.5,63.5,16384
728,63.5,63.5,16384
729,63.5,63.5,16384
730,63.5,63.5,16384
731,63.5,63.5,16384
732,63.5,63.5,16384
733,63.5,63.5,16384
734,63.5,63.5,16384
735,63.5,63.5,16384
736,63.5,63.5,16384
737,63.5,63.5,16384
738,63.5,63.5,16384
739,63.5,63.5,16384
740,63.5,63.5,16384
741,63.5,63.5,16384
742,63.5,63.5,16384
743,63.5,63.5,16384
744,63.5,63.5,16384
745,63.5,63.5,16384
746,63.5,63.5,16384
747,63.5,63.5,16384
748,63.5,63.5,16384
749,63.5,63.5,16384
750,63.5,63.5,16384
751,63.5,63.5,16384
752,63.5,63.5,16384
753,63.5,63.5,16384
754,63.5,63.5,16384
755,63.5,63.5,16384
756,63.5,63.5,16384
757,63.5,63.5,16384
758,63.5,63.5,16384
759,63.5,63.5,16384
760,63.5,63.5,16384
761,63.5,63.5,16384
762,63.5,63.5,16384
763,63.5,63.5,16384
764,63.5,63.5,16384
765,63.5,63.5,16384
766,63.5,63.5,16384
767,63.5,63.5,16384
768,63.5,63.5,16384
769,63.5,63.5,16384
770,63.5,63.5,16384
771,63.5,63.5,16384
772,63.5,63.5,16384
773,63.5,63.5,16384
774,63.5,63.5,16384
775,63.5,63.5,16384
776,63.5,63.5,16384
777,63.5,63.5,16384
778,63.5,63.5,16384
779,63.5,63.5,16384
780,63.5,63.5,16384
781,63.5,63.5,16384
782,63.5,63.5,16384
783,63.5,63.5,16384
784,63.5,63.5,16384
785,63.5,63.5,16384
786,63.5,63.5,16384
787,63.5,63.5,16384
788,63.5,63.5,16384
789,63.5,63.5,16384
790,63.5,63.5,16384
791,63.5,63.5,16384
792,63.5,63.5,16384
793,63.5,63.5,16384
794,63.5,63.5,16384
795,63.5,63.5,16384
796,63.5,63.5,16384
797,63.5,63.5,16384
798,63.5,63.5,16384
799,63.5,63.5,16384
800,63.5,63.5,16384
801,63.5,63.5,16384
802,63.5,63.5,16384
803,63.5,63.5,16384
804,63.5,63.5,16384
805,63.5,63.5,16384
806,63.5,63.5,16384
807,63.5,63.5,16384
808,63.5,63.5,16384
809,63.5,63.5,16384
810,63.5,63.5,16384
811,63.5,63.5,16384
812,63.5,63.5,16384
813,63.5,63.5,16384
814,63.5,63.5,16384
815,63.5,63.5,16384
816,63.5,63.5,16384
817,63.5,63.5,16384
818,63.5,63.5,16384
819,63.5,63.5,16384
820,63.5,63.5,16384
821,63.5,63.5,16384
822,63.5,63.5,16384
823,63.5,63.5,16384
824,63.5,63.5,16384
825,63.5,63.5,16384
826,63.5,63.5,16384
827,63.5,63.5,16384
828,63.5,63.5,16384
829,63.5,63.5,16384
830,63.5,63.5,16384
831,63.5,63.5,16384
832,63.5,63.5,16384
833,63.5,63.5,16384
834,63.5,63.5,16384
835,63.5,63.5,16384
836,63.5,63.5,16384
837,63.5,63.5,16384
838,63.5,63.5,16384
839,63.5,63.5,16384
840,63.5,63.5,16384
841,63.5,63.5,16384
842,63.5,63.5,16384
843,63.5,63.5,16384
844,63.5,63.5,16384
845,63.5,63.5,16384
846,63.5,63.5,16384
847,63.5,63.5,16384
848,63.5,63.5,16384
849,63.5,63.5,16384
850,63.5,63.5,16384
851,63.5,63.5,16384
852,63.5,63.5,16384
853,63.5,63.5,16384
854,63.5,63.5,16384
855,63.5,63.5,16384
856,63.5,63.5,16384
857,63.5,63.5,16384
858,63.5,63.5,16384
859,63.5,63.5,16384
860,63.5,63.5,16384
861,63.5,63.5,16384
862,63.5,63.5,16384
863,63.5,63.5,16384
864,63.5,63.5,16384
865,63.5,63.5,16384
866,63.5,63.5,16384
867,63.5,63.5,16384
868,63.5,63.5,16384
869,63.5,63.5,16384
870,63.5,63.5,16384
871,63.5,63.5,16384
872,63.5,63.5,16384
873,63.5,63.5,16384
874,63.5,63.5,16384
875,63.5,63.5,16384
876,63.5,63.5,16384
877,63.5,63.5,16384
878,63.5,63.5,16384
879,63.5,63.5,16384
880,63.5,63.5,16384
881,63.5,63.5,16384
882,63.5,63.5,16384
883,63.5,63.5,16384
884,63.5,63.5,16384
885,63.5,63.5,16384
886,63.5,63.5,16384
887,63.5,63.5,16384
888,63.5,63.5,16384
889,63.5,63.5,16384
890,63.5,63.5,16384
891,63.5,63.5,16384
892,63.5,63.5,16384
893,63.5,63.5,16384
894,63.5,63.5,16384
895,63.5,63.5,16384
896,63.5,63.5,16384
897,63.5,63.5,16384
898,63.5,63.5,16384
899,63.5,63.5,16384
900,63.5,63.5,16384
901,63.5,63.5,16384
902,63.5,63.5,16384
903,63.5,63.5,16384
904,63.5,63.5,16384
905,63.5,63.5,16384
906,63.5,63.5,16384
907,63.5,63.5,16384
908,63.5,63.5,16384
909,63.5,63.5,16384
910,63.5,63.5,16384
911,63.5,63.5,16384
912,63.5,63.5,16384
913,63.5,63.5,16384
914,63.5,63.5,16384
915,63.5,63.5,16384
916,63.5,63.5,16384
917,63.5,63.5,16384
918,63.5,63.5,16384
919,63.5,63.5,16384
920,63.5,63.5,16384
921,63.5,63.5,16384
922,63.5,63.5,16384
923,63.5,63.5,16384
924,63.5,63.5,16384
925,63.5,63.5,16384
926,63.5,63.5,16384
927,63.5,63.5,16384
928,63.5,63.5,16384
929,63.5,63.5,16384
930,63.5,63.5,16384
931,63.5,63.5,16384
932,63.5,63.5,16384
933,63.5,63.5,16384
934,63.5,63.5,16384
935,63.5,63.5,16384
936,63.5,63.5,16384
937,63.5,63.5,16384
938,63.5,63.5,16384
939,63.5,63.5,16384
940,63.5,63.5,16384
941,63.5,63.5,16384
942,63.5,63.5,16384
943,63.5,63.5,16384
944,63.5,63.5,16384
945,63.5,63.5,16384
946,63.5,63.5,16384
947,63.5,63.5,16384
948,63.5,63.5,16384
949,63.5,63.5,16384
950,63.5,63.5,16384
951,63.5,63.5,16384
952,63.5,63.5,16384
953,63.5,63.5,16384
954,63.5,63.5,16384
955,63.5,63.5,16384
956,63.5,63.5,16384
957,63.5,63.5,16384
958,63.5,63.5,16384
959,63.5,63.5,16384
960,63.5,63.5,16384
961,63.5,63.5,16384
962,63.5,63.5,16384
963,63.5,63.5,16384
964,63.5,63.5,16384
965,63.5,63.5,16384
966,63.5,63.5,16384
967,63.5,63.5,16384
968,63.5,63.5,16384
969,63.5,63.5,16384
970,63.5,63.5,16384
971,63.5,63.5,16384
972,63.5,63.5,16384
973,63.5,63.5,16384
974,63.5,63.5,16384
975,63.5,63.5,16384
976,63.5,63.5,16384
977,63.5,63.5,16384
978,63.5,63.5,16384
979,63.5,63.5,16384
980,63.5,63.5,16384
981,63.5,63.5,16384
982,63.5,63.5,16384
983,63.5,63.5,16384
984,63.5,63.5,16384
985,63.5,63.5,16384
986,63.5,63.5,16384
987,63.5,63.5,16384
988,63.5,63.5,16384
989,63.5,63.5,16384
990,63.5,63.5,16384
991,63.5,63.5,16384
992,63.5,63.5,16384
993,63.5,63.5,16384
994,63.5,63.5,16384
995,63.5,63.5,16384
996,63.5,63.5,16384
997,63.5,63.5,16384
998,63.5,63.5,16384
999,63.5,63.5,16384
